rank,A0_m2,L_comb_m,phi,A6_frac,A1_m2,A2_m2,A3_m2,A6_m2,L23_m,L34_m,AR_nozzle,sigma_c,T1_K,P1_kPa,mdot_air,mdot_fuel,FAR,Ma4,T4_K,Tt4_K,P4_kPa,Pt4_kPa,Ma6,V6_ms,P6_kPa,T6_K,Fin_N,Isp_s,Ia_Ns_kg
64,4.4,0.3,0.95,1.2,0.6282751413311535,3.9600000000000004,4.840000000000001,5.28,0.18,0.12,10.111163818111075,0.5126485621862586,1256.807576956237,331.61065403817764,119.63507236415381,1.9852108077891728,0.016593886462879764,0.06817451006681034,3314.0719511307743,3316.2474675189264,349.69438441070184,350.73780808361124,3.6113576169949204,2733.4731139038227,3.2705763270101,1094.2782175637612,167580.62375024063,13512.58590293613,1400.7650134581497
65,4.5,0.9,0.95,1.0,0.6425541218159524,4.05,4.95,4.5,0.54,0.36000000000000004,8.42587318999973,0.5126485621862586,1256.807576956237,331.61065403817764,122.35405128152094,2.0303292352394777,0.016593886462884268,0.06817529108704053,3314.0927258732045,3316.2683040449588,349.69146904871434,350.7349077782339,3.4380849825849276,2688.995955409616,4.262225065589642,1172.521022183736,167315.70892941047,13191.419936778231,1367.4717524836062
66,4.5,0.5,0.95,1.0,0.6425541218159524,4.05,4.95,4.5,0.3,0.2,8.425936136096283,0.5126485621862586,1256.807576956237,331.61065403817764,122.35405128152094,2.0303292352394777,0.016593886462884268,0.06817478145153294,3314.0812935042154,3316.256832580873,349.6934803961987,350.7369096077984,3.4380925123571977,2688.9930515681067,4.262201129739553,1172.51294288241,167315.23609505498,13191.382657812712,1367.4678880071092
67,4.5,0.7,0.95,1.0,0.6425541218159524,4.05,4.95,4.5,0.42,0.27999999999999997,8.425913485294727,0.5126485621862586,1256.807576956237,331.61065403817764,122.35405128152094,2.0303292352394777,0.016593886462884268,0.06817496361458907,3314.0802715323407,3316.2558216474354,349.6924804208811,350.7359122401036,3.438090083356032,2688.9919582951766,4.2622054520258335,1172.513683910921,167315.11807946445,13191.373353287609,1367.4669234653609
68,4.5,0.3,0.95,1.0,0.6425541218159524,4.05,4.95,4.5,0.18,0.12,8.425972354600791,0.5126485621862586,1256.807576956237,331.61065403817764,122.35405128152094,2.0303292352394777,0.016593886462884268,0.06817448968105522,3314.0719524294896,3316.24746751737,349.694489046052,350.7379124064198,3.4380969958118284,2688.9902304405055,4.262185093565617,1172.5071288098807,167314.8092095181,13191.349001520559,1367.4643990704342
69,4.3,0.9,0.95,1.4,0.6139961608463544,3.87,4.73,6.02,0.54,0.36000000000000004,11.796213011899416,0.5126485621862586,1256.807576956237,331.61065403817764,116.91609344678666,1.9400923803395926,0.016593886462881253,0.06817534601806662,3314.0927223638814,3316.2683040393745,349.69118710564055,350.73462667731786,3.7605283489207784,2768.1532199443814,2.6169656561421286,1031.8238940853255,166816.73281411355,13763.804563196458,1426.8072760234563
70,4.3,0.5,0.95,1.4,0.6139961608463544,3.87,4.73,6.02,0.3,0.2,11.7963026797951,0.5126485621862586,1256.807576956237,331.61065403817764,116.91609344678666,1.9400923803395784,0.01659388646288113,0.06817482741453647,3314.081290604314,3316.2568326126825,349.6932444820803,350.736674398353,3.7605364547525513,2768.14988975974,2.6169508326936253,1031.8165854316971,166816.24345666502,13763.764187029337,1426.8030904794982
71,4.3,0.7,0.95,1.4,0.6139961608463544,3.87,4.73,6.02,0.42,0.27999999999999997,11.796270196963947,0.5126485621862586,1256.807576956237,331.61065403817764,116.91609344678666,1.9400923803395926,0.016593886462881253,0.06817501406163963,3314.080268344541,3316.255821677362,349.69222149262123,350.7356540852635,3.7605338890002,2768.1488682395675,2.6169534414827362,1031.817267122289,166816.1364263551,13763.755356115054,1426.8021750340129
72,4.3,0.3,0.95,1.4,0.6139961608463544,3.87,4.73,6.02,0.18,0.12,11.796354157458138,0.5126485621862586,1256.807576956237,331.61065403817764,116.91609344678666,1.9400923803395784,0.01659388646288113,0.0681745311596395,3314.0719497860255,3316.247467519548,349.69427614614654,350.7377001424364,3.7605413076271286,2768.1467793655997,2.6169408141552637,1031.8113320160717,166815.80943251215,13763.728376331483,1426.7993782090991
73,4.4,0.3,0.9,1.6,0.6282751413311535,3.9600000000000004,4.840000000000001,7.040000000000001,0.18,0.12,13.755749554390823,0.5126485621862586,1256.807576956237,331.61065403817764,119.63507236415381,1.8807260284319227,0.015720524017465664,0.06698511633787874,3238.6351338784966,3240.6934465673285,349.77907445353753,350.78724377518677,3.9173706492569105,2748.282737649859,2.089741563554901,946.6296294319817,166365.92260904008,13426.175003870838,1390.6116268533992
74,4.4,0.9,0.9,1.6,0.6282751413311535,3.9600000000000004,4.840000000000001,7.040000000000001,0.54,0.36000000000000004,13.755655172961472,0.5126485621862586,1256.807576956237,331.61065403817764,119.63507236415381,1.8807260284319511,0.0157205240174659,0.06698558027519422,3238.6256126622493,3240.6839485586725,349.77613802848,350.7843129480576,3.9173647040905046,2748.277231522384,2.089743556803482,946.628663029901,166365.2606563559,13426.121582518417,1390.6060937545253
75,4.4,0.5,0.9,1.6,0.6282751413311535,3.9600000000000004,4.840000000000001,7.040000000000001,0.3,0.2,13.75575023269343,0.5126485621862586,1256.807576956237,331.61065403817764,119.63507236415381,1.880726028431937,0.015720524017465782,0.06698511667516995,3238.6172376185937,3240.675540360137,349.77810656379194,350.7862732578914,3.917372161284411,2748.2748643341843,2.0897335509521184,946.623163142751,166364.8995963765,13426.0924440122,1390.6030757433996
76,4.4,0.7,0.9,1.6,0.6282751413311535,3.9600000000000004,4.840000000000001,7.040000000000001,0.42,0.27999999999999997,13.755717202348674,0.5126485621862586,1256.807576956237,331.61065403817764,119.63507236415381,1.8807260284319085,0.015720524017465546,0.06698527696810244,3238.614781057099,3240.6730922809543,349.77712716544477,350.7852958879084,3.9173700090799053,2748.2733229734704,2.089734641213068,946.6231403739667,166364.71803955096,13426.077791890695,1390.6015581547701
77,4.5,0.3,0.9,1.3,0.6425541218159524,4.05,4.95,5.8500000000000005,0.18,0.12,11.176549819902231,0.5126485621862586,1256.807576956237,331.61065403817764,122.35405128152094,1.9234698018053251,0.015720524017465255,0.06698509641585985,3238.6351351023377,3240.693446567565,349.77917854743816,350.7873475687595,3.712390869994415,2705.308577048544,2.8205849388165483,1025.1387382567382,166205.4204555628,13115.15044959505,1358.397361711755
78,4.5,0.9,0.9,1.3,0.6425541218159524,4.05,4.95,5.8500000000000005,0.54,0.36000000000000004,11.176474179961028,0.5126485621862586,1256.807576956237,331.61065403817764,122.35405128152094,1.9234698018053535,0.015720524017465484,0.06698555405764005,3238.625614271669,3240.6839485578103,349.77627501487274,350.78444953921695,3.712385080731655,2705.3030381774133,2.8205892433012836,1025.1376833626455,166204.7501770573,13115.097558399211,1358.3918835236732
79,4.5,0.5,0.9,1.3,0.6425541218159524,4.05,4.95,5.8500000000000005,0.3,0.2,11.176550719344194,0.5126485621862586,1256.807576956237,331.61065403817764,122.35405128152094,1.9234698018053251,0.015720524017465255,0.06698509465476404,3238.6172389740896,3240.6755403631523,349.7782216217058,350.7863879838397,3.712392218293482,2705.3008778594844,2.8205758240791283,1025.1318006771228,166204.40042544648,13115.069959750605,1358.3890250027891
80,4.5,0.7,0.9,1.3,0.6425541218159524,4.05,4.95,5.8500000000000005,0.42,0.27999999999999997,11.17652423051174,0.5126485621862586,1256.807576956237,331.61065403817764,122.35405128152094,1.9234698018053251,0.015720524017465255,0.06698525284919354,3238.614782541323,3240.673092283808,349.77725318750186,350.7854215463629,3.71239012857015,2705.299316565275,2.8205773093669917,1025.1317699378023,166204.21307853828,13115.05517634053,1358.3874938159895
81,4.4,0.9,0.95,1.1,0.6282751413311535,3.9600000000000004,4.840000000000001,4.840000000000001,0.54,0.36000000000000004,9.268456858204145,0.5126485621862586,1256.807576956237,331.61065403817764,119.63507236415381,1.9852108077892012,0.01659388646288,0.06817531808432993,3314.092724146886,3316.2683040406428,349.6913304802611,350.73476962368375,3.528027466263627,2712.6825242040754,3.710997404526339,1131.1260122873657,165717.13497269174,13362.326573293607,1385.1885713603285
82,4.4,0.5,0.95,1.1,0.6282751413311535,3.9600000000000004,4.840000000000001,4.840000000000001,0.3,0.2,9.268526694890793,0.5126485621862586,1256.807576956237,331.61065403817764,119.63507236415381,1.9852108077891302,0.016593886462879407,0.0681748040412519,3314.081292080183,3316.256832597708,349.6933644499015,350.73679400783254,3.528035169997662,2712.679499063364,3.7109764957935525,1131.1181471473642,165716.66185226027,13362.288424011618,1385.1846166635817
83,4.4,0.7,0.95,1.1,0.6282751413311535,3.9600000000000004,4.840000000000001,4.840000000000001,0.42,0.27999999999999997,9.268501481013741,0.5126485621862586,1256.807576956237,331.61065403817764,119.63507236415381,1.985210807789187,0.016593886462879882,0.068174988408085,3314.080269961218,3316.255821657744,349.6923531636726,350.7357853630116,3.5280326933516153,2712.6784243742945,3.7109802400372227,1131.1188762970903,165716.54784808788,13362.279231474084,1385.183663730883
84,4.4,0.3,0.95,1.1,0.6282751413311535,3.9600000000000004,4.840000000000001,4.840000000000001,0.18,0.12,9.268566833268487,0.5126485621862586,1256.807576956237,331.61065403817764,119.63507236415381,1.9852108077891728,0.016593886462879764,0.06817451006681034,3314.0719511307743,3316.2474675189264,349.69438441070184,350.73780808361124,3.5280397615986714,2712.676594647256,3.7109624563683177,1131.1124913545762,165716.23682161394,13362.254152369753,1385.1810639374628
85,4.3,0.9,0.95,1.3,0.6139961608463544,3.87,4.73,5.59,0.54,0.36000000000000004,10.953626368192316,0.5126485621862586,1256.807576956237,331.61065403817764,116.91609344678666,1.9400923803395926,0.016593886462881253,0.06817534601806662,3314.0927223638814,3316.2683040393745,349.69118710564055,350.73462667731786,3.6882242104452905,2751.744189568468,2.913115865203724,1061.5527651724217,165375.37913049012,13644.880579533845,1414.4791726706067
86,4.3,0.5,0.95,1.3,0.6139961608463544,3.87,4.73,5.59,0.3,0.2,10.953709631238306,0.5126485621862586,1256.807576956237,331.61065403817764,116.91609344678666,1.9400923803395784,0.01659388646288113,0.06817482741453647,3314.081290604314,3316.2568326126825,349.6932444820803,350.736674398353,3.6882322041048368,2751.7409539719874,2.9130993730428965,1061.5452812790543,165374.8981837505,13644.84089732201,1414.47505906464
87,4.3,0.7,0.95,1.3,0.6139961608463544,3.87,4.73,5.59,0.42,0.27999999999999997,10.95367946860938,0.5126485621862586,1256.807576956237,331.61065403817764,116.91609344678666,1.9400923803395926,0.016593886462881253,0.06817501406163963,3314.080268344541,3316.255821677362,349.69222149262123,350.7356540852635,3.6882296580666654,2751.7399146852467,2.91310229922801,1061.545981118213,165374.78967125918,13644.831944115109,1414.4741309418457
88,4.3,0.3,0.95,1.3,0.6139961608463544,3.87,4.73,5.59,0.18,0.12,10.953757431925414,0.5126485621862586,1256.807576956237,331.61065403817764,116.91609344678666,1.9400923803395784,0.01659388646288113,0.0681745311596395,3314.0719497860255,3316.247467519548,349.69427614614654,350.7377001424364,3.6882369813270333,2751.737906755524,2.9130882394393014,1061.5399028723546,165374.46982512588,13644.805554078603,1414.471395252311
89,4.2,0.9,0.95,1.6,0.5997171803615555,3.7800000000000002,4.620000000000001,6.720000000000001,0.54,0.36000000000000004,13.481380609808747,0.5126485621862586,1256.807576956237,331.61065403817764,114.19711452941954,1.8949739528899556,0.01659388646288231,0.06817537494360826,3314.0927205103053,3316.268304030794,349.69103864044166,350.7344786555879,3.892020719461611,2796.152398077701,2.1585835730834018,980.4510990435293,165341.05233859373,13966.85900058858,1447.8566557476236
90,4.2,0.5,0.95,1.6,0.5997171803615555,3.7800000000000002,4.620000000000001,6.720000000000001,0.3,0.2,13.481484016212214,0.5126485621862586,1256.807576956237,331.61065403817764,114.19711452941954,1.894973952889984,0.016593886462882557,0.06817485161756551,3314.081289068309,3316.256832620442,349.69312025476813,350.7365505421097,3.89202910080577,2796.1488890042206,2.158571273781774,980.4441315048276,165340.55787854936,13966.817232052428,1447.8523258655034
91,4.2,0.7,0.95,1.6,0.5997171803615555,3.7800000000000002,4.620000000000001,6.720000000000001,0.42,0.27999999999999997,13.481446428548574,0.5126485621862586,1256.807576956237,331.61065403817764,114.19711452941954,1.8949739528899698,0.016593886462882436,0.06817504062596268,3314.080266661681,3316.2558216888856,349.6920851465424,350.73551814645134,3.8920264640695397,2796.147893582179,2.158573420182014,980.4447886614461,165340.45548420257,13966.80858249212,1447.8514292198465
92,4.2,0.3,0.95,1.6,0.5997171803615555,3.7800000000000002,4.620000000000001,6.720000000000001,0.18,0.12,13.481543312257376,0.5126485621862586,1256.807576956237,331.61065403817764,114.19711452941954,1.8949739528899556,0.01659388646288231,0.06817455300137742,3314.0719483926314,3316.2474675192925,349.6941640376234,350.7375883687715,3.892034127361112,2796.145655084007,2.158562972453342,980.4391271834592,165340.12257560747,13966.780460695738,1447.8485140096288
93,4.4,0.3,0.9,1.5,0.6282751413311535,3.9600000000000004,4.840000000000001,6.6000000000000005,0.18,0.12,12.896015207241396,0.5126485621862586,1256.807576956237,331.61065403817764,119.63507236415381,1.8807260284319227,0.015720524017465664,0.06698511633787874,3238.6351338784966,3240.6934465673285,349.77907445353753,350.78724377518677,3.8529282441097545,2735.354934363652,2.2937658772743252,970.484926663502,165205.85534975116,13332.554472723508,1380.9149113638325
94,4.4,0.9,0.9,1.5,0.6282751413311535,3.9600000000000004,4.840000000000001,6.6000000000000005,0.54,0.36000000000000004,12.895926724651378,0.5126485621862586,1256.807576956237,331.61065403817764,119.63507236415381,1.8807260284319511,0.0157205240174659,0.06698558027519422,3238.6256126622493,3240.6839485586725,349.77613802848,350.7843129480576,3.852922322029369,2735.3494066015696,2.2937681200666566,970.4839448912173,165205.19151095385,13332.500899156712,1380.9093624994052
95,4.4,0.5,0.9,1.5,0.6282751413311535,3.9600000000000004,4.840000000000001,6.6000000000000005,0.3,0.2,12.89601584315009,0.5126485621862586,1256.807576956237,331.61065403817764,119.63507236415381,1.880726028431937,0.015720524017465782,0.06698511667516995,3238.6172376185937,3240.675540360137,349.77810656379194,350.7862732578914,3.852929692918897,2735.347096156774,2.293757136749783,970.4783489560838,165204.83536864273,13332.472157519482,1380.9063855938532
96,4.4,0.7,0.9,1.5,0.6282751413311535,3.9600000000000004,4.840000000000001,6.6000000000000005,0.42,0.27999999999999997,12.895984877201881,0.5126485621862586,1256.807576956237,331.61065403817764,119.63507236415381,1.8807260284319085,0.015720524017465546,0.06698527696810244,3238.614781057099,3240.6730922809543,349.77712716544477,350.7852958879084,3.8529275518662334,2735.345545521507,2.2937583500133907,970.4783262430005,165204.65300528661,13332.4574403088,1380.9048612636338
97,4.5,0.3,0.9,1.2,0.6425541218159524,4.05,4.95,5.3999999999999995,0.18,0.12,10.31681521837129,0.5126485621862586,1256.807576956237,331.61065403817764,122.35405128152094,1.9234698018053251,0.015720524017465255,0.06698509641585985,3238.6351351023377,3240.693446567565,349.77917854743816,350.7873475687595,3.6345887949555147,2687.482060787252,3.1676000029671685,1057.1206781513204,164571.7441518704,12986.238224890605,1345.045320756989
98,4.5,0.9,0.9,1.2,0.6425541218159524,4.05,4.95,5.3999999999999995,0.54,0.36000000000000004,10.316745396887102,0.5126485621862586,1256.807576956237,331.61065403817764,122.35405128152094,1.9234698018053535,0.015720524017465484,0.06698555405764005,3238.625614271669,3240.6839485578103,349.77627501487274,350.78444953921695,3.634583024990444,2687.476498862816,3.167604946606839,1057.119603677763,164571.0724932142,12986.185224788063,1345.0398312889315
99,4.5,0.5,0.9,1.2,0.6425541218159524,4.05,4.95,5.3999999999999995,0.3,0.2,10.316816048625407,0.5126485621862586,1256.807576956237,331.61065403817764,122.35405128152094,1.9234698018053251,0.015720524017465255,0.06698509465476404,3238.6172389740896,3240.6755403631523,349.7782216217058,350.7863879838397,3.6345900642322597,2687.4744255361566,3.167589871229328,1057.1135672094467,164570.73075962384,12986.1582588357,1345.037038299351
100,4.5,0.7,0.9,1.2,0.6425541218159524,4.05,4.95,5.3999999999999995,0.42,0.27999999999999997,10.31679159739545,0.5126485621862586,1256.807576956237,331.61065403817764,122.35405128152094,1.9234698018053251,0.015720524017465255,0.06698525284919354,3238.614782541323,3240.673092283808,349.77725318750186,350.7854215463629,3.634587985106528,2687.472853066491,3.167591572474428,1057.1135380727599,164570.5425073167,12986.143403981245,1345.0354997127235
101,4.2,0.9,0.95,1.5,0.5997171803615555,3.7800000000000002,4.620000000000001,6.300000000000001,0.54,0.36000000000000004,12.6387943216957,0.5126485621862586,1256.807576956237,331.61065403817764,114.19711452941954,1.8949739528899556,0.01659388646288231,0.06817537494360826,3314.0927205103053,3316.268304030794,349.69103864044166,350.7344786555879,3.8279282615567314,2782.8097093748697,2.3692615417210083,1005.0111065524475,164195.88181113233,13870.122980934315,1437.8286394340732
