phi,h0,Ma0,T_mix,T_at_tau,T_ad,T_check_ok,NOx_ppm,NO_ppm,NO2_ppm,tau_res_ms,t1_us,EI_NOx,EI_H2O,mdot_fuel_gs,MW_mix,Ma_COMB,Da,eta_exit,converged,error
0.5,25000,3.0,534.3946147259761,534.3946147259761,1833.0816456110072,False,4.173987539082374e-25,4.173987539082374e-25,1.928425526712237e-44,2.434621986631107,0.24346219866311083,9.167779297166434e-26,2.8413394443409846e-17,1389.2579087169565,24.192125,0.1954573729044724,1.0,1.0,True,
0.5,25000,3.5,651.5642844110454,651.5642844110345,1928.4406168009823,False,4.324902746351069e-17,4.3249027463510447e-17,2.4579364030753333e-31,4.03921468627648,0.40392146862764766,9.499250653963333e-18,1.3728275071838954e-11,1620.8008935024623,24.192125000005124,0.1308284334275573,1.0,1.0,True,
0.5,25000,4.0,782.7055078276145,782.705510093769,2035.3045067084909,False,9.47480012588636e-09,9.474800120323634e-09,5.562726899869975e-18,6.172858151267228,16413.40377538132,2.081052563991066e-09,2.6925775371966798e-05,1852.343878289247,24.192125483534287,0.08952153695819795,0.0,1.0,True,
0.5,25000,4.5,926.8965510181051,2184.5469985381987,2153.0720488881007,True,41.691032484557134,41.68985950107601,0.0011729834811299374,8.921071338158734,4516.15863248578,8.362458790500666,14918.264755822074,2083.8868630747243,26.490836931048293,0.06335113346522254,0.2307649320408398,1.0,True,
0.5,25000,5.0,1083.754072985819,2325.677715434757,2280.6277069607604,True,107.63453321523882,107.63360319031945,0.0009300249193553067,12.272784345212937,114.13723437324845,21.589827029586374,14920.317559155297,2315.4298478600595,26.490459285850573,0.05,0.9186545605056518,1.0,True,
0.5,25000,5.5,1253.0560132138628,2479.375015269827,2416.400266060807,True,331.3959877297036,331.39422018952354,0.001767540180079919,16.080094295263155,3.9489686748535857,66.47549446618882,14917.754728779613,2546.9728326469863,26.489434612431765,0.05,1.0,1.0,True,
0.5,30000,2.75,491.40000676248644,491.40000676248644,1796.9133075271977,False,6.7916764994680554e-31,6.7916764994680554e-31,3.8748615053665753e-53,1.7703688654145617,0.17703688654145613,1.4917292067085886e-31,4.811475778477235e-20,587.7268838851535,24.192125,0.2396620346393382,1.0,1.0,True,
0.5,30000,3.0,545.6439741860557,545.6439741860557,1840.8745662051342,False,3.586634158224479e-25,3.586634158224479e-25,2.3240157643160267e-44,2.453406230528221,0.24534062305282234,7.877711678441869e-26,1.1199683164654704e-16,641.1566006015335,24.192125,0.19518598406409385,1.0,1.0,True,
0.5,30000,3.5,665.1962571472343,665.1962571472246,1937.542894778626,False,2.2569946763154592e-17,2.2569946763154438e-17,1.5122654262974047e-31,4.063924565594494,0.40639245655944933,4.957280986967162e-18,4.515481908025287e-11,748.0160340357145,24.19212500000583,0.1305125244068027,1.0,1.0,True,
0.5,30000,4.0,798.9144657318961,798.9144658631961,2045.5555063079235,False,2.554088667729635e-10,2.5540886675570006e-10,1.7263383150918073e-20,6.210293588423626,0.6210293588423625,5.609820557641481e-11,1.8974071859026514e-06,854.8754674691708,24.192125110608647,0.08919267338184125,1.0,1.0,True,
